IDDesfecho,IDsOcorrenciasAssociadas,DataDoDesfecho,TipoDeDesfecho,FoiDesfechoValido,FonteDoDesfecho,BaseParaDesfecho,Bairro,Zona,Cidade,Estado,TextoRelatorioDesfecho,LegendaDoDesfecho,ResumoOcorrencia,PodeDivulgar
51182075063,44224627789,2026-04-04,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,"O QUE ACONTECEU:

Uma quadrilha furtava motocicletas na Zona Sul, Zona Norte e Centro do Rio de Janeiro, utilizando um veículo de apoio para cometer os crimes.

DESFECHO:

o Time de Inteligência da Gabriel analisou casos similares desde 2022 e auxiliou nas investigações. Cinco integrantes da quadrilha foram detidos pela Delegacia de Roubos e Furtos de Automóveis (DRFA) no dia 1 de abril. Outros dois suspeitos foram detidos pela 13ª DP em conjunto com o 23º BPM no dia 4 de abril.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, quadrilha especializada em furto de veículos na Zona Sul é detida pela Polícia Civil.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Dupla de furtadores de motocicletas em Copacabana é presa pelas autoridades
COMO AJUDAMOS: Ação criminosa detectada | Identificação do modus operandi | Fornecimento de imagens às autoridades",Sim
51269193755,,2026-04-04,Indiciado,Sim,Mídia,Ofício + Link da Matéria,Icaraí,Niterói - Praias da Baía,Niterói,RJ,"O QUE ACONTECEU:

Um homem foi vitima de homicídio em Icaraí, Niterói. Os suspeitos, em cima de uma motocicleta, efetuaram múltiplos disparos contra a vítima, que não resistiu.

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou os dois suspeitos na motocicleta antes, durante e após o crime. As informações repassadas à Delegacia de Homicídios de Niterói foram fundamentais para a identificação da dupla e a detenção de um dos indivíduos. A mandante do crime também foi presa.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de homicídio em Niterói são detidos pela Delegacia de Homicídios.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Autores de homicídio de capoeirista em Icaraí são presos com apoio da Gabriel
COMO AJUDAMOS: Ação criminosa detectada | Identificação do modus operandi | Rota de chegada e fuga | Identificação de suspeitos | Fornecimento de imagens às autoridades",Sim
51182075063,44224627789,2026-04-04,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,"O QUE ACONTECEU:

Uma quadrilha furtava motocicletas na Zona Sul, Zona Norte e Centro do Rio de Janeiro, utilizando um veículo de apoio para cometer os crimes.

DESFECHO:

o Time de Inteligência da Gabriel analisou casos similares desde 2022 e auxiliou nas investigações. Cinco integrantes da quadrilha foram detidos pela Delegacia de Roubos e Furtos de Automóveis (DRFA) no dia 1 de abril. Outros dois suspeitos foram detidos pela 13ª DP em conjunto com o 23º BPM no dia 4 de abril.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, quadrilha especializada em furto de veículos na Zona Sul é detida pela Polícia Civil.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Dupla de furtadores de motocicletas em Copacabana é presa pelas autoridades
COMO AJUDAMOS: Ação criminosa detectada | Identificação do modus operandi | Fornecimento de imagens às autoridades",Sim
51075657489,,2026-04-04,Indiciado,Não,,Somente Matéria,,,,,,,"TÍTULO: Quadrilha especializada em furto de motocicletas é presa pela Polícia Militar em Copacabana
COMO AJUDAMOS: Ação criminosa detectada | Identificação do modus operandi | Localização dos veículos suspeitos",Sim
51002048163,,2026-04-04,Indiciado,Não,Polícia,Somente Matéria,,,,,,,"TÍTULO: Quadrilha especializada em furto de motocicletas é presa pela Polícia Militar em Copacabana
COMO AJUDAMOS: Ação criminosa detectada | Identificação do modus operandi | Localização dos veículos suspeitos",Sim
51235905820,44288844295,2026-04-08,Indiciado,Sim,Mídia,Ofício + Link da Matéria,Icaraí,Niterói - Praias da Baía,Niterói,RJ,,,"TÍTULO: Suspeito de homicídio de professor de capoeira em Icaraí é preso
COMO AJUDAMOS: Ação criminosa detectada | Rota de chegada e fuga | Identificação de suspeitos | Fornecimento de imagens às autoridades",Sim
51455170179,,2026-04-12,Indiciado,Sim,,Ofício + Link da Matéria,Interlagos,São Paulo - Zona Sul,São Paulo,SP,"O QUE ACONTECEU:

No dia 27 de março, quatro suspeitos assaltaram uma drogaria na Cidade Dutra, em São Paulo. O mesmo grupo é apontado como responsável por crime semelhante no Morumbi, em 12 de abril. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens das câmeras e repassou as informações ao 11º DP e ao 89º DP para subsidiar as investigações. O 16º BPMM localizou e prendeu em flagrante dois suspeitos durante ação criminosa no Morumbi, com apreensão do veículo e de uma arma de fogo.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de assalto a drogarias na Zona Sul são detidos pela Polícia Militar

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Dupla é presa por roubo a drogaria em Interlagos
COMO AJUDAMOS: Ação criminosa detectada | Fornecimento de imagens às autoridades",Sim
51274437443,,2026-04-12,Indiciado,Sim,Polícia,Ofício + Link da Matéria,Interlagos,São Paulo - Zona Sul,São Paulo,SP,"O QUE ACONTECEU:

No dia 27 de março, quatro suspeitos assaltaram uma drogaria na Cidade Dutra, em São Paulo. O mesmo grupo é apontado como responsável por crime semelhante no Morumbi, em 12 de abril. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens das câmeras e repassou as informações ao 11º DP e ao 89º DP para subsidiar as investigações. O 16º BPMM localizou e prendeu em flagrante dois suspeitos durante ação criminosa no Morumbi, com apreensão do veículo e de uma arma de fogo.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de assalto a drogarias na Zona Sul são detidos pela Polícia Militar

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Dupla é presa por roubo a drogaria em Interlagos
COMO AJUDAMOS: Ação criminosa detectada | Fornecimento de imagens às autoridades",Sim
51455170179,,2026-04-12,Indiciado,Sim,,Ofício + Link da Matéria,Morumbi,São Paulo - Zona Oeste,São Paulo,SP,"O QUE ACONTECEU:

No dia 27 de março, quatro suspeitos assaltaram uma drogaria na Cidade Dutra, em São Paulo. O mesmo grupo é apontado como responsável por crime semelhante no Morumbi, em 12 de abril. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens das câmeras e repassou as informações ao 11º DP e ao 89º DP para subsidiar as investigações. O 16º BPMM localizou e prendeu em flagrante dois suspeitos durante ação criminosa no Morumbi, com apreensão do veículo e de uma arma de fogo.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de assalto a drogarias na Zona Sul são detidos pela Polícia Militar

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Dupla é presa por roubo a drogaria em Interlagos
COMO AJUDAMOS: Ação criminosa detectada | Fornecimento de imagens às autoridades",Sim
51329993369,,2026-04-13,Indiciado,Sim,Polícia,Ofício + Link da Matéria,Vila Olímpia,São Paulo - Zona Sul,São Paulo,SP,"O QUE ACONTECEU:

No dia 7 de abril, uma drogaria na Vila Olímpia foi alvo de arrombamento e furto. Os suspeitos contavam com dois veículos de apoio. A ação foi interrompida quando uma viatura da Polícia Militar passou por via próxima, fazendo com que fugissem em alta velocidade. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou o modo de atuação dos suspeitos e os veículos envolvidos. As informações foram repassadas ao 12º BPM e, seis dias após o crime, na madrugada de 13 de abril, dois suspeitos foram detidos após perseguição policial na região central de São Paulo.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de furto a drogaria na Vila Olímpia são detidos pela Polícia Militar

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Suspeitos de furto a drogaria na Vila Olímpia são presos pela Polícia Civil
COMO AJUDAMOS: Ação criminosa detectada | Fornecimento de imagens às autoridades",Sim
51465532845,44390537340,2026-04-13,Indiciado,Sim,,Ofício + Link da Matéria,Gávea,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,"O QUE ACONTECEU:

No dia 7 de abril, um suspeito abordou e roubou um homem na Gávea. A ação contava com outros dois criminosos de apoio, um no interior de um veículo e outro em uma motocicleta nas proximidades.

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou o modo de atuação dos suspeitos, a ação criminosa, a rota de fuga e a placa de um dos veículos de apoio. As informações foram repassadas à 15ª DP e, no dia 13 de abril, dois suspeitos foram detidos em Ipanema.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de assalto e roubo de joias na Gávea são detidos pela Polícia Civil.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Dupla de assaltantes da Gávea é presa pelas autoridades
COMO AJUDAMOS: Ação criminosa detectada | Rota de chegada e fuga | Fornecimento de imagens às autoridades",Sim
51274438950,44390537340,2026-04-13,Indiciado,Sim,Polícia,Ofício + Link da Matéria,Gávea,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,"TÍTULO: Dupla de assaltantes da Gávea é presa pelas autoridades
COMO AJUDAMOS: Ação criminosa detectada | Rota de chegada e fuga | Fornecimento de imagens às autoridades",Sim
51439855985,,2026-04-13,Indiciado,Sim,,Ofício + Link da Matéria,Vila Olímpia,São Paulo - Zona Sul,São Paulo,SP,"O QUE ACONTECEU:

No dia 7 de abril, uma drogaria na Vila Olímpia foi alvo de arrombamento e furto. Os suspeitos contavam com dois veículos de apoio. A ação foi interrompida quando uma viatura da Polícia Militar passou por via próxima, fazendo com que fugissem em alta velocidade. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou o modo de atuação dos suspeitos e os veículos envolvidos. As informações foram repassadas ao 12º BPM e, seis dias após o crime, na madrugada de 13 de abril, dois suspeitos foram detidos após perseguição policial na região central de São Paulo.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de furto a drogaria na Vila Olímpia são detidos pela Polícia Militar

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Suspeitos de furto a drogaria na Vila Olímpia são presos pela Polícia Civil
COMO AJUDAMOS: Ação criminosa detectada | Fornecimento de imagens às autoridades",Sim
51456461130,,2026-04-13,Indiciado,Sim,,Ofício + Link da Matéria,Vila Olímpia,São Paulo - Zona Sul,São Paulo,SP,"O QUE ACONTECEU:

No dia 7 de abril, uma drogaria na Vila Olímpia foi alvo de arrombamento e furto. Os suspeitos contavam com dois veículos de apoio. A ação foi interrompida quando uma viatura da Polícia Militar passou por via próxima, fazendo com que fugissem em alta velocidade. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou o modo de atuação dos suspeitos e os veículos envolvidos. As informações foram repassadas ao 12º BPM e, seis dias após o crime, na madrugada de 13 de abril, dois suspeitos foram detidos após perseguição policial na região central de São Paulo.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de furto a drogaria na Vila Olímpia são detidos pela Polícia Militar

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Suspeitos de furto a drogaria na Vila Olímpia são presos pela Polícia Civil
COMO AJUDAMOS: Ação criminosa detectada | Fornecimento de imagens às autoridades",Sim
51329938044,44424692781,2026-04-14,Indiciado,Sim,Polícia,Somente Ofício,Vila Mariana,São Paulo - Zona Sul,São Paulo,SP,"O QUE ACONTECEU:

No dia 8 de abril, uma mulher foi arrastada por veículo após reagir a tentativa de golpe aplicada por motorista. 

DESFECHO:

O Time de Inteligência da Gabriel forneceu imagens e informações que auxiliaram as autoridades policiais na identificação do responsável. A investigação resultou na prisão do motorista.","Com o apoio do Camaleão instalado no seu imóvel, suspeito de arrastar mulher em tentativa de golpe na Vila Mariana é detido pela Polícia Civil

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Suspeito de furto com lesão corporal grave na Vila Mariana é preso
COMO AJUDAMOS: Ação criminosa detectada | Fornecimento de imagens às autoridades",Sim
51652214678,44452501327,2026-04-14,Indiciado,Sim,Mídia,Ofício + Link da Matéria,Jardim Paulista,São Paulo - Zona Oeste,São Paulo,SP,"O QUE ACONTECEU:

No madrugada de 13 de abril, um policial militar atirou contra homem em um bar na Barra da Tijuca, Rio de Janeiro. A vítima não resistiu aos ferimentos. 

DESFECHO:

O Time de Inteligência da Gabriel forneceu imagens à Delegacia de Homicídios da Capital, subsidiando as investigações do caso. Foi possível identificar o horário exato do crime, acompanhar a movimentação do suspeito pela região e mapear sua rota de fuga. Cerca de 36 horas após o ocorrido, o suspeito se apresentou à delegacia","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeito de homicídio em bar na Barra da Tijuca é detido pela Delegacia de Homicídios da Capital

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Policial preso pela Justiça após homicídio em bar na Barra da Tijuca
COMO AJUDAMOS: Ação criminosa detectada | Fornecimento de imagens às autoridades",Sim
51652214678,44452501327,2026-04-14,Indiciado,Sim,Mídia,Ofício + Link da Matéria,Barra da Tijuca,Rio de Janeiro - Zona Oeste,Rio de Janeiro,RJ,"O QUE ACONTECEU:

No madrugada de 13 de abril, um policial militar atirou contra homem em um bar na Barra da Tijuca, Rio de Janeiro. A vítima não resistiu aos ferimentos. 

DESFECHO:

O Time de Inteligência da Gabriel forneceu imagens à Delegacia de Homicídios da Capital, subsidiando as investigações do caso. Foi possível identificar o horário exato do crime, acompanhar a movimentação do suspeito pela região e mapear sua rota de fuga. Cerca de 36 horas após o ocorrido, o suspeito se apresentou à delegacia","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeito de homicídio em bar na Barra da Tijuca é detido pela Delegacia de Homicídios da Capital

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Policial preso pela Justiça após homicídio em bar na Barra da Tijuca
COMO AJUDAMOS: Ação criminosa detectada | Fornecimento de imagens às autoridades",Sim
51329816600,43868082031,2026-04-15,Indiciado,Sim,Polícia,Ofício + Link da Matéria,Tucuruvi,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51635261466,43868082031,2026-04-15,Indiciado,Sim,,Ofício + Link da Matéria,Tremembé,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51329816600,43868082031,2026-04-15,Indiciado,Sim,Polícia,Ofício + Link da Matéria,Tremembé,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51651911849,,2026-04-15,Indiciado,Não,Polícia,Somente Matéria,Urca,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,"O QUE ACONTECEU:

Na tarde de 15 de abril, dois criminosos circulavam pela Zona Sul do Rio de Janeiro em um veículo clonado e com documentação adulterada, além de portarem uma arma de fogo de uso restrito. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens, identificou o veículo circulando pela Urca e repassou as informações à 18ª DP em tempo real. A Operação Torniquete, conduzida pela 18ª DP em conjunto com a 40ª DP e o NOE/PRF, resultou na detenção dos dois suspeitos em flagrante, como desdobramento de uma ocorrência anterior no dia 13 de abril, em São Gonçalo, quando dois criminosos já haviam sido presos em posse de um veículo clonado com a mesma placa falsa.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de posse de veículo clonado são detidos em operação no Rio de Janeiro

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Dupla é presa com veículo clonado e arma de fogo na Urca durante Operação Torniquete
COMO AJUDAMOS: Localização dos veículos suspeitos | Rota de chegada e fuga | Fornecimento de imagens às autoridades",Sim
51836711195,,2026-04-15,Indiciado,Não,,Somente Matéria,Urca,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,"O QUE ACONTECEU:

Na tarde de 15 de abril, dois criminosos circulavam pela Zona Sul do Rio de Janeiro em um veículo clonado e com documentação adulterada, além de portarem uma arma de fogo de uso restrito. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens, identificou o veículo circulando pela Urca e repassou as informações à 18ª DP em tempo real. A Operação Torniquete, conduzida pela 18ª DP em conjunto com a 40ª DP e o NOE/PRF, resultou na detenção dos dois suspeitos em flagrante, como desdobramento de uma ocorrência anterior no dia 13 de abril, em São Gonçalo, quando dois criminosos já haviam sido presos em posse de um veículo clonado com a mesma placa falsa.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de posse de veículo clonado são detidos em operação no Rio de Janeiro

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Dupla é presa com veículo clonado e arma de fogo na Urca durante Operação Torniquete
COMO AJUDAMOS: Localização dos veículos suspeitos | Rota de chegada e fuga | Fornecimento de imagens às autoridades",Sim
51638350394,43868082031,2026-04-15,Indiciado,Sim,,Ofício + Link da Matéria,Tremembé,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51635261466,43868082031,2026-04-15,Indiciado,Sim,,Ofício + Link da Matéria,Tucuruvi,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51637990470,43868082031,2026-04-15,Indiciado,Sim,,Ofício + Link da Matéria,Tremembé,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51638321244,43868082031,2026-04-15,Indiciado,Sim,,Ofício + Link da Matéria,Tucuruvi,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51638321244,43868082031,2026-04-15,Indiciado,Sim,,Ofício + Link da Matéria,Tremembé,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51638350394,43868082031,2026-04-15,Indiciado,Sim,,Ofício + Link da Matéria,Tucuruvi,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51637990470,43868082031,2026-04-15,Indiciado,Sim,,Ofício + Link da Matéria,Tucuruvi,São Paulo - Zona Norte,São Paulo,SP,"O QUE ACONTECEU:

No dia 28 de março, quatro indivíduos armados invadiram uma residência no Tucuruvi utilizando um controle remoto clonado. Durante o roubo, os suspeitos dispararam contra o proprietário do imóvel, que não resistiu. 

DESFECHO:

O Time de Inteligência da Gabriel analisou as imagens e identificou a movimentação do grupo antes do crime e a rota de fuga. Essas informações foram repassadas às autoridades policiais e quatro indivíduos foram detidos.","Com o apoio dos Camaleões instalados no seu imóvel e nos imóveis vizinhos, suspeitos de latrocínio no Tucuruvi são detidos pelo DEIC.

Obrigado por ajudar a adensar a Área de Proteção da Gabriel.

Juntos vamos retomar o direito às ruas para todos e todas.","TÍTULO: Quadrilha envolvida em latrocínio no Tucuruvi é presa pelas autoridades
COMO AJUDAMOS: Fornecimento de imagens às autoridades | Identificação do modus operandi | Rota de chegada e fuga",Sim
51936668936,44601231978,2026-04-17,Indiciado,Sim,Polícia,Ofício + Link da Matéria,Aclimação,São Paulo - Centro,São Paulo,SP,,,,Sim
